,Date,Product,Demand_count,Demand_mean,Demand_sum,Year,Month,Week
5230,2013-02-05,Product_1286,7,7328.571428571428,51300,2013,2,2
5231,2013-02-06,Product_1286,12,9208.333333333334,110500,2013,2,3
5232,2013-02-07,Product_1286,8,11250.0,90000,2013,2,4
5233,2013-02-08,Product_1286,8,20375.0,163000,2013,2,5
5234,2013-02-12,Product_1286,12,10458.333333333334,125500,2013,2,2
5235,2013-02-13,Product_1286,18,8627.777777777777,155300,2013,2,3
5236,2013-02-14,Product_1286,6,4816.666666666667,28900,2013,2,4
5237,2013-02-15,Product_1286,9,13033.333333333334,117300,2013,2,5
5238,2013-02-18,Product_1286,3,10100.0,30300,2013,2,1
5239,2013-02-19,Product_1286,6,1000.0,6000,2013,2,2
5240,2013-02-20,Product_1286,5,1620.0,8100,2013,2,3
5241,2013-02-21,Product_1286,14,11657.142857142857,163200,2013,2,4
5242,2013-02-22,Product_1286,7,3571.4285714285716,25000,2013,2,5
5243,2013-02-25,Product_1286,5,9400.0,47000,2013,2,1
5244,2013-02-26,Product_1286,5,17480.0,87400,2013,2,2
5245,2013-02-27,Product_1286,6,5883.333333333333,35300,2013,2,3
5246,2013-02-28,Product_1286,14,12657.142857142857,177200,2013,2,4
5247,2013-03-01,Product_1286,9,16900.0,152100,2013,3,5
5248,2013-03-04,Product_1286,11,12690.90909090909,139600,2013,3,1
5249,2013-03-05,Product_1286,7,10428.57142857143,73000,2013,3,2
5250,2013-03-06,Product_1286,9,8233.333333333334,74100,2013,3,3
5251,2013-03-07,Product_1286,9,19333.333333333332,174000,2013,3,4
5252,2013-03-08,Product_1286,6,15400.0,92400,2013,3,5
5253,2013-03-11,Product_1286,7,3285.714285714286,23000,2013,3,1
5254,2013-03-12,Product_1286,5,10800.0,54000,2013,3,2
5255,2013-03-13,Product_1286,14,6921.428571428572,96900,2013,3,3
5256,2013-03-14,Product_1286,7,2928.5714285714284,20500,2013,3,4
5257,2013-03-15,Product_1286,9,11800.0,106200,2013,3,5
5258,2013-03-18,Product_1286,8,2325.0,18600,2013,3,1
5259,2013-03-19,Product_1286,7,14742.857142857143,103200,2013,3,2
5260,2013-03-21,Product_1286,10,6830.0,68300,2013,3,4
5261,2013-03-22,Product_1286,12,13041.666666666666,156500,2013,3,5
5262,2013-03-25,Product_1286,9,7888.888888888889,71000,2013,3,1
5263,2013-03-26,Product_1286,9,15666.666666666666,141000,2013,3,2
5264,2013-03-27,Product_1286,3,7666.666666666667,23000,2013,3,3
5265,2013-03-28,Product_1286,4,23550.0,94200,2013,3,4
5266,2013-03-29,Product_1286,5,2600.0,13000,2013,3,5
5267,2013-04-01,Product_1286,6,9333.333333333334,56000,2013,4,1
5268,2013-04-02,Product_1286,7,7742.857142857143,54200,2013,4,2
5269,2013-04-03,Product_1286,6,12816.666666666666,76900,2013,4,3
5270,2013-04-04,Product_1286,11,5736.363636363636,63100,2013,4,4
5271,2013-04-05,Product_1286,6,6383.333333333333,38300,2013,4,5
5272,2013-04-08,Product_1286,7,14685.714285714286,102800,2013,4,1
5273,2013-04-09,Product_1286,3,4333.333333333333,13000,2013,4,2
5274,2013-04-10,Product_1286,9,10777.777777777777,97000,2013,4,3
5275,2013-04-11,Product_1286,9,7944.444444444444,71500,2013,4,4
5276,2013-04-12,Product_1286,5,11200.0,56000,2013,4,5
5277,2013-04-15,Product_1286,9,8288.888888888889,74600,2013,4,1
5278,2013-04-16,Product_1286,5,13600.0,68000,2013,4,2
5279,2013-04-17,Product_1286,8,7437.5,59500,2013,4,3
5280,2013-04-18,Product_1286,5,4600.0,23000,2013,4,4
5281,2013-04-19,Product_1286,9,5444.444444444444,49000,2013,4,5
5282,2013-04-22,Product_1286,10,13310.0,133100,2013,4,1
5283,2013-04-23,Product_1286,6,7833.333333333333,47000,2013,4,2
5284,2013-04-24,Product_1286,7,7928.571428571428,55500,2013,4,3
5285,2013-04-25,Product_1286,7,19014.285714285714,133100,2013,4,4
5286,2013-04-26,Product_1286,3,4533.333333333333,13600,2013,4,5
5287,2013-04-30,Product_1286,3,4000.0,12000,2013,4,2
5288,2013-05-01,Product_1286,9,10833.333333333334,97500,2013,5,3
5289,2013-05-02,Product_1286,7,7071.428571428572,49500,2013,5,4
5290,2013-05-07,Product_1286,6,4066.6666666666665,24400,2013,5,2
5291,2013-05-08,Product_1286,9,11911.111111111111,107200,2013,5,3
5292,2013-05-09,Product_1286,8,4562.5,36500,2013,5,4
5293,2013-05-10,Product_1286,13,7730.7692307692305,100500,2013,5,5
5294,2013-05-13,Product_1286,8,14912.5,119300,2013,5,1
5295,2013-05-14,Product_1286,7,9714.285714285714,68000,2013,5,2
5296,2013-05-15,Product_1286,4,10325.0,41300,2013,5,3
5297,2013-05-16,Product_1286,6,5633.333333333333,33800,2013,5,4
5298,2013-05-17,Product_1286,15,9533.333333333334,143000,2013,5,5
5299,2013-05-20,Product_1286,6,9083.333333333334,54500,2013,5,1
5300,2013-05-21,Product_1286,8,7900.0,63200,2013,5,2
5301,2013-05-22,Product_1286,7,6857.142857142857,48000,2013,5,3
5302,2013-05-23,Product_1286,6,3016.6666666666665,18100,2013,5,4
5303,2013-05-24,Product_1286,3,7666.666666666667,23000,2013,5,5
5304,2013-05-27,Product_1286,10,3500.0,35000,2013,5,1
5305,2013-05-28,Product_1286,6,11833.333333333334,71000,2013,5,2
5306,2013-05-29,Product_1286,7,5142.857142857143,36000,2013,5,3
5307,2013-05-30,Product_1286,5,6640.0,33200,2013,5,4
5308,2013-05-31,Product_1286,5,6400.0,32000,2013,5,5
5309,2013-06-03,Product_1286,7,18900.0,132300,2013,6,1
5310,2013-06-04,Product_1286,10,10500.0,105000,2013,6,2
5311,2013-06-05,Product_1286,7,4714.285714285715,33000,2013,6,3
5312,2013-06-06,Product_1286,5,3080.0,15400,2013,6,4
5313,2013-06-07,Product_1286,8,8125.0,65000,2013,6,5
5314,2013-06-10,Product_1286,7,7942.857142857143,55600,2013,6,1
5315,2013-06-11,Product_1286,7,8571.42857142857,60000,2013,6,2
5316,2013-06-12,Product_1286,8,14337.5,114700,2013,6,3
5317,2013-06-13,Product_1286,8,13625.0,109000,2013,6,4
5318,2013-06-14,Product_1286,5,8680.0,43400,2013,6,5
5319,2013-06-17,Product_1286,9,7333.333333333333,66000,2013,6,1
5320,2013-06-18,Product_1286,5,8160.0,40800,2013,6,2
5321,2013-06-19,Product_1286,8,5375.0,43000,2013,6,3
5322,2013-06-20,Product_1286,6,9500.0,57000,2013,6,4
5323,2013-06-21,Product_1286,8,8937.5,71500,2013,6,5
5324,2013-06-24,Product_1286,5,11200.0,56000,2013,6,1
5325,2013-06-25,Product_1286,8,9312.5,74500,2013,6,2
5326,2013-06-26,Product_1286,4,9750.0,39000,2013,6,3
5327,2013-06-27,Product_1286,8,7500.0,60000,2013,6,4
5328,2013-06-28,Product_1286,10,9150.0,91500,2013,6,5
5329,2013-07-01,Product_1286,8,11025.0,88200,2013,7,1
5330,2013-07-02,Product_1286,14,9142.857142857143,128000,2013,7,2
5331,2013-07-03,Product_1286,13,12630.76923076923,164200,2013,7,3
5332,2013-07-04,Product_1286,12,10550.0,126600,2013,7,4
5333,2013-07-05,Product_1286,8,3475.0,27800,2013,7,5
5334,2013-07-08,Product_1286,9,12133.333333333334,109200,2013,7,1
5335,2013-07-09,Product_1286,12,5766.666666666667,69200,2013,7,2
5336,2013-07-10,Product_1286,5,9000.0,45000,2013,7,3
5337,2013-07-11,Product_1286,9,4166.666666666667,37500,2013,7,4
5338,2013-07-12,Product_1286,10,2880.0,28800,2013,7,5
5339,2013-07-16,Product_1286,9,8822.222222222223,79400,2013,7,2
5340,2013-07-17,Product_1286,9,10177.777777777777,91600,2013,7,3
5341,2013-07-18,Product_1286,9,16444.444444444445,148000,2013,7,4
5342,2013-07-19,Product_1286,6,8833.333333333334,53000,2013,7,5
5343,2013-07-22,Product_1286,10,4470.0,44700,2013,7,1
5344,2013-07-23,Product_1286,4,10375.0,41500,2013,7,2
5345,2013-07-24,Product_1286,6,2533.3333333333335,15200,2013,7,3
5346,2013-07-25,Product_1286,6,10700.0,64200,2013,7,4
5347,2013-07-26,Product_1286,8,14900.0,119200,2013,7,5
5348,2013-07-29,Product_1286,7,9428.57142857143,66000,2013,7,1
5349,2013-07-30,Product_1286,8,5700.0,45600,2013,7,2
5350,2013-07-31,Product_1286,7,7728.571428571428,54100,2013,7,3
5351,2013-08-01,Product_1286,8,18187.5,145500,2013,8,4
5352,2013-08-02,Product_1286,8,4562.5,36500,2013,8,5
5353,2013-08-05,Product_1286,6,18433.333333333332,110600,2013,8,1
5354,2013-08-06,Product_1286,8,6787.5,54300,2013,8,2
5355,2013-08-07,Product_1286,4,18025.0,72100,2013,8,3
5356,2013-08-08,Product_1286,4,35750.0,143000,2013,8,4
5357,2013-08-09,Product_1286,3,9000.0,27000,2013,8,5
5358,2013-08-12,Product_1286,1,10000.0,10000,2013,8,1
5359,2013-08-16,Product_1286,7,14500.0,101500,2013,8,5
5360,2013-08-19,Product_1286,7,6242.857142857143,43700,2013,8,1
5361,2013-08-20,Product_1286,7,3714.285714285714,26000,2013,8,2
5362,2013-08-21,Product_1286,11,14636.363636363636,161000,2013,8,3
5363,2013-08-22,Product_1286,10,5060.0,50600,2013,8,4
5364,2013-08-23,Product_1286,4,1825.0,7300,2013,8,5
5365,2013-08-26,Product_1286,7,4457.142857142857,31200,2013,8,1
5366,2013-08-27,Product_1286,9,16522.222222222223,148700,2013,8,2
5367,2013-08-28,Product_1286,4,3250.0,13000,2013,8,3
5368,2013-08-29,Product_1286,4,9250.0,37000,2013,8,4
5369,2013-08-30,Product_1286,8,10625.0,85000,2013,8,5
5370,2013-09-02,Product_1286,7,6571.428571428572,46000,2013,9,1
5371,2013-09-03,Product_1286,8,17500.0,140000,2013,9,2
5372,2013-09-04,Product_1286,2,3000.0,6000,2013,9,3
5373,2013-09-05,Product_1286,7,4071.4285714285716,28500,2013,9,4
5374,2013-09-06,Product_1286,7,9000.0,63000,2013,9,5
5375,2013-09-09,Product_1286,4,725.0,2900,2013,9,1
5376,2013-09-10,Product_1286,3,16666.666666666668,50000,2013,9,2
5377,2013-09-11,Product_1286,10,11750.0,117500,2013,9,3
5378,2013-09-12,Product_1286,4,3125.0,12500,2013,9,4
5379,2013-09-13,Product_1286,6,10300.0,61800,2013,9,5
5380,2013-09-17,Product_1286,14,5985.714285714285,83800,2013,9,2
5381,2013-09-18,Product_1286,8,10400.0,83200,2013,9,3
5382,2013-09-19,Product_1286,8,6750.0,54000,2013,9,4
5383,2013-09-20,Product_1286,6,12216.666666666666,73300,2013,9,5
5384,2013-09-24,Product_1286,14,19921.428571428572,278900,2013,9,2
5385,2013-09-25,Product_1286,8,13125.0,105000,2013,9,3
5386,2013-09-26,Product_1286,10,6300.0,63000,2013,9,4
5387,2013-09-27,Product_1286,7,6357.142857142857,44500,2013,9,5
5388,2013-09-30,Product_1286,7,6185.714285714285,43300,2013,9,1
5389,2013-10-01,Product_1286,14,14035.714285714286,196500,2013,10,2
5390,2013-10-02,Product_1286,6,9000.0,54000,2013,10,3
5391,2013-10-03,Product_1286,5,12640.0,63200,2013,10,4
5392,2013-10-04,Product_1286,7,20071.428571428572,140500,2013,10,5
5393,2013-10-07,Product_1286,4,11250.0,45000,2013,10,1
5394,2013-10-08,Product_1286,8,9137.5,73100,2013,10,2
5395,2013-10-09,Product_1286,9,27800.0,250200,2013,10,3
5396,2013-10-10,Product_1286,4,3075.0,12300,2013,10,4
5397,2013-10-11,Product_1286,8,7637.5,61100,2013,10,5
5398,2013-10-15,Product_1286,9,10888.888888888889,98000,2013,10,2
5399,2013-10-16,Product_1286,5,18080.0,90400,2013,10,3
5400,2013-10-17,Product_1286,7,5142.857142857143,36000,2013,10,4
5401,2013-10-18,Product_1286,4,6275.0,25100,2013,10,5
5402,2013-10-21,Product_1286,10,4900.0,49000,2013,10,1
5403,2013-10-22,Product_1286,9,14811.111111111111,133300,2013,10,2
5404,2013-10-23,Product_1286,11,14018.181818181818,154200,2013,10,3
5405,2013-10-24,Product_1286,7,8357.142857142857,58500,2013,10,4
5406,2013-10-25,Product_1286,7,7614.285714285715,53300,2013,10,5
5407,2013-10-28,Product_1286,7,5171.428571428572,36200,2013,10,1
5408,2013-10-29,Product_1286,10,6460.0,64600,2013,10,2
5409,2013-10-30,Product_1286,7,7600.0,53200,2013,10,3
5410,2013-10-31,Product_1286,13,7007.692307692308,91100,2013,10,4
5411,2013-11-01,Product_1286,8,12625.0,101000,2013,11,5
5412,2013-11-05,Product_1286,8,24375.0,195000,2013,11,2
5413,2013-11-06,Product_1286,14,17607.14285714286,246500,2013,11,3
5414,2013-11-07,Product_1286,4,6650.0,26600,2013,11,4
5415,2013-11-08,Product_1286,6,14400.0,86400,2013,11,5
5416,2013-11-11,Product_1286,12,8308.333333333334,99700,2013,11,1
5417,2013-11-12,Product_1286,13,9846.153846153846,128000,2013,11,2
5418,2013-11-13,Product_1286,4,5450.0,21800,2013,11,3
5419,2013-11-14,Product_1286,7,13585.714285714286,95100,2013,11,4
5420,2013-11-15,Product_1286,12,6683.333333333333,80200,2013,11,5
5421,2013-11-18,Product_1286,10,13020.0,130200,2013,11,1
5422,2013-11-19,Product_1286,10,11150.0,111500,2013,11,2
5423,2013-11-20,Product_1286,3,10666.666666666666,32000,2013,11,3
5424,2013-11-21,Product_1286,7,4157.142857142857,29100,2013,11,4
5425,2013-11-22,Product_1286,10,10530.0,105300,2013,11,5
5426,2013-11-25,Product_1286,12,10958.333333333334,131500,2013,11,1
5427,2013-11-26,Product_1286,5,16260.0,81300,2013,11,2
5428,2013-11-27,Product_1286,9,4844.444444444444,43600,2013,11,3
5429,2013-11-28,Product_1286,5,6600.0,33000,2013,11,4
5430,2013-11-29,Product_1286,10,14390.0,143900,2013,11,5
5431,2013-12-02,Product_1286,13,5615.384615384615,73000,2013,12,1
5432,2013-12-03,Product_1286,6,9716.666666666666,58300,2013,12,2
5433,2013-12-04,Product_1286,10,16850.0,168500,2013,12,3
5434,2013-12-05,Product_1286,15,9400.0,141000,2013,12,4
5435,2013-12-06,Product_1286,7,6300.0,44100,2013,12,5
5436,2013-12-09,Product_1286,6,4216.666666666667,25300,2013,12,1
5437,2013-12-10,Product_1286,6,6333.333333333333,38000,2013,12,2
5438,2013-12-11,Product_1286,5,13200.0,66000,2013,12,3
5439,2013-12-12,Product_1286,12,10375.0,124500,2013,12,4
5440,2013-12-13,Product_1286,8,6262.5,50100,2013,12,5
5441,2013-12-16,Product_1286,9,18833.333333333332,169500,2013,12,1
5442,2013-12-17,Product_1286,12,11591.666666666666,139100,2013,12,2
5443,2013-12-18,Product_1286,9,7333.333333333333,66000,2013,12,3
5444,2013-12-19,Product_1286,5,5640.0,28200,2013,12,4
5445,2013-12-20,Product_1286,9,6666.666666666667,60000,2013,12,5
5446,2013-12-24,Product_1286,9,10800.0,97200,2013,12,2
5447,2013-12-25,Product_1286,7,35285.71428571428,247000,2013,12,3
5448,2013-12-26,Product_1286,11,23909.090909090908,263000,2013,12,4
5449,2014-01-06,Product_1286,9,4355.555555555556,39200,2014,1,1
5450,2014-01-07,Product_1286,3,10100.0,30300,2014,1,2
5451,2014-01-08,Product_1286,6,22500.0,135000,2014,1,3
5452,2014-01-09,Product_1286,13,19115.384615384617,248500,2014,1,4
5453,2014-01-10,Product_1286,9,14800.0,133200,2014,1,5
5454,2014-01-13,Product_1286,1,140000.0,140000,2014,1,1
5455,2014-01-14,Product_1286,9,3166.6666666666665,28500,2014,1,2
5456,2014-01-15,Product_1286,3,7033.333333333333,21100,2014,1,3
5457,2014-01-16,Product_1286,10,9220.0,92200,2014,1,4
5458,2014-01-17,Product_1286,12,3808.3333333333335,45700,2014,1,5
5459,2014-01-20,Product_1286,10,31610.0,316100,2014,1,1
5460,2014-01-21,Product_1286,10,4730.0,47300,2014,1,2
5461,2014-01-22,Product_1286,16,9312.5,149000,2014,1,3
5462,2014-01-23,Product_1286,11,20863.636363636364,229500,2014,1,4
5463,2014-01-24,Product_1286,6,11066.666666666666,66400,2014,1,5
5464,2014-01-27,Product_1286,7,6057.142857142857,42400,2014,1,1
5465,2014-01-28,Product_1286,15,9433.333333333334,141500,2014,1,2
5466,2014-01-29,Product_1286,7,12300.0,86100,2014,1,3
5467,2014-01-30,Product_1286,7,4500.0,31500,2014,1,4
5468,2014-01-31,Product_1286,8,21275.0,170200,2014,1,5
5469,2014-02-03,Product_1286,6,24000.0,144000,2014,2,1
5470,2014-02-04,Product_1286,8,2400.0,19200,2014,2,2
5471,2014-02-05,Product_1286,6,9300.0,55800,2014,2,3
5472,2014-02-06,Product_1286,10,2110.0,21100,2014,2,4
5473,2014-02-10,Product_1286,13,7692.307692307692,100000,2014,2,1
5474,2014-02-12,Product_1286,6,23000.0,138000,2014,2,3
5475,2014-02-13,Product_1286,10,10400.0,104000,2014,2,4
5476,2014-02-14,Product_1286,5,10420.0,52100,2014,2,5
5477,2014-02-17,Product_1286,12,4508.333333333333,54100,2014,2,1
5478,2014-02-18,Product_1286,3,5000.0,15000,2014,2,2
5479,2014-02-19,Product_1286,1,20000.0,20000,2014,2,3
5480,2014-02-20,Product_1286,7,5742.857142857143,40200,2014,2,4
5481,2014-02-21,Product_1286,13,8553.846153846154,111200,2014,2,5
5482,2014-02-24,Product_1286,3,7666.666666666667,23000,2014,2,1
5483,2014-02-25,Product_1286,9,11811.111111111111,106300,2014,2,2
5484,2014-02-26,Product_1286,6,5716.666666666667,34300,2014,2,3
5485,2014-02-27,Product_1286,6,5000.0,30000,2014,2,4
5486,2014-02-28,Product_1286,5,13000.0,65000,2014,2,5
5487,2014-03-03,Product_1286,15,9220.0,138300,2014,3,1
5488,2014-03-04,Product_1286,7,5142.857142857143,36000,2014,3,2
5489,2014-03-05,Product_1286,8,16500.0,132000,2014,3,3
5490,2014-03-06,Product_1286,4,7750.0,31000,2014,3,4
5491,2014-03-07,Product_1286,7,8914.285714285714,62400,2014,3,5
5492,2014-03-10,Product_1286,12,10216.666666666666,122600,2014,3,1
5493,2014-03-11,Product_1286,9,5955.555555555556,53600,2014,3,2
5494,2014-03-12,Product_1286,11,11445.454545454546,125900,2014,3,3
5495,2014-03-13,Product_1286,7,6300.0,44100,2014,3,4
5496,2014-03-14,Product_1286,11,12009.09090909091,132100,2014,3,5
5497,2014-03-17,Product_1286,8,1212.5,9700,2014,3,1
5498,2014-03-18,Product_1286,8,9000.0,72000,2014,3,2
5499,2014-03-19,Product_1286,4,60050.0,240200,2014,3,3
5500,2014-03-20,Product_1286,11,10136.363636363636,111500,2014,3,4
5501,2014-03-24,Product_1286,5,14200.0,71000,2014,3,1
5502,2014-03-25,Product_1286,8,6937.5,55500,2014,3,2
5503,2014-03-26,Product_1286,10,10100.0,101000,2014,3,3
5504,2014-03-27,Product_1286,5,18000.0,90000,2014,3,4
5505,2014-03-28,Product_1286,4,18825.0,75300,2014,3,5
5506,2014-03-31,Product_1286,10,34250.0,342500,2014,3,1
5507,2014-04-01,Product_1286,10,12650.0,126500,2014,4,2
5508,2014-04-02,Product_1286,10,5510.0,55100,2014,4,3
5509,2014-04-03,Product_1286,12,8775.0,105300,2014,4,4
5510,2014-04-04,Product_1286,4,14675.0,58700,2014,4,5
5511,2014-04-07,Product_1286,3,10000.0,30000,2014,4,1
5512,2014-04-08,Product_1286,4,10250.0,41000,2014,4,2
5513,2014-04-09,Product_1286,9,11277.777777777777,101500,2014,4,3
5514,2014-04-10,Product_1286,8,17562.5,140500,2014,4,4
5515,2014-04-11,Product_1286,6,6333.333333333333,38000,2014,4,5
5516,2014-04-14,Product_1286,8,6562.5,52500,2014,4,1
5517,2014-04-15,Product_1286,11,12290.90909090909,135200,2014,4,2
5518,2014-04-16,Product_1286,7,11357.142857142857,79500,2014,4,3
5519,2014-04-17,Product_1286,10,14400.0,144000,2014,4,4
5520,2014-04-18,Product_1286,4,5925.0,23700,2014,4,5
5521,2014-04-21,Product_1286,9,2100.0,18900,2014,4,1
5522,2014-04-22,Product_1286,12,13850.0,166200,2014,4,2
5523,2014-04-23,Product_1286,7,20285.714285714286,142000,2014,4,3
5524,2014-04-24,Product_1286,2,10250.0,20500,2014,4,4
5525,2014-04-25,Product_1286,5,19200.0,96000,2014,4,5
5526,2014-04-28,Product_1286,5,5440.0,27200,2014,4,1
5527,2014-04-30,Product_1286,5,10220.0,51100,2014,4,3
5528,2014-05-01,Product_1286,6,4250.0,25500,2014,5,4
5529,2014-05-02,Product_1286,1,2000.0,2000,2014,5,5
5530,2014-05-06,Product_1286,1,5000.0,5000,2014,5,2
5531,2014-05-07,Product_1286,8,22850.0,182800,2014,5,3
5532,2014-05-08,Product_1286,11,12545.454545454546,138000,2014,5,4
5533,2014-05-09,Product_1286,3,35400.0,106200,2014,5,5
5534,2014-05-12,Product_1286,9,9333.333333333334,84000,2014,5,1
5535,2014-05-13,Product_1286,5,18140.0,90700,2014,5,2
5536,2014-05-14,Product_1286,4,13000.0,52000,2014,5,3
5537,2014-05-15,Product_1286,5,9100.0,45500,2014,5,4
5538,2014-05-16,Product_1286,4,3025.0,12100,2014,5,5
5539,2014-05-19,Product_1286,5,7000.0,35000,2014,5,1
5540,2014-05-20,Product_1286,4,3250.0,13000,2014,5,2
5541,2014-05-21,Product_1286,5,22680.0,113400,2014,5,3
5542,2014-05-22,Product_1286,5,8300.0,41500,2014,5,4
5543,2014-05-23,Product_1286,4,3850.0,15400,2014,5,5
5544,2014-05-26,Product_1286,6,7966.666666666667,47800,2014,5,1
5545,2014-05-27,Product_1286,3,4733.333333333333,14200,2014,5,2
5546,2014-05-28,Product_1286,4,13375.0,53500,2014,5,3
5547,2014-05-29,Product_1286,8,8962.5,71700,2014,5,4
5548,2014-05-30,Product_1286,6,10000.0,60000,2014,5,5
5549,2014-06-02,Product_1286,10,5950.0,59500,2014,6,1
5550,2014-06-03,Product_1286,11,16827.272727272728,185100,2014,6,2
5551,2014-06-04,Product_1286,7,8071.428571428572,56500,2014,6,3
5552,2014-06-05,Product_1286,6,6166.666666666667,37000,2014,6,4
5553,2014-06-06,Product_1286,8,12287.5,98300,2014,6,5
5554,2014-06-09,Product_1286,8,9125.0,73000,2014,6,1
5555,2014-06-10,Product_1286,7,7928.571428571428,55500,2014,6,2
5556,2014-06-11,Product_1286,13,10815.384615384615,140600,2014,6,3
5557,2014-06-12,Product_1286,6,20333.333333333332,122000,2014,6,4
5558,2014-06-13,Product_1286,9,3566.6666666666665,32100,2014,6,5
5559,2014-06-16,Product_1286,7,7442.857142857143,52100,2014,6,1
5560,2014-06-17,Product_1286,7,4285.714285714285,30000,2014,6,2
5561,2014-06-18,Product_1286,11,8881.818181818182,97700,2014,6,3
5562,2014-06-19,Product_1286,5,4460.0,22300,2014,6,4
5563,2014-06-20,Product_1286,4,16000.0,64000,2014,6,5
5564,2014-06-23,Product_1286,12,9866.666666666666,118400,2014,6,1
5565,2014-06-24,Product_1286,5,11100.0,55500,2014,6,2
5566,2014-06-25,Product_1286,6,12516.666666666666,75100,2014,6,3
5567,2014-06-26,Product_1286,11,11690.90909090909,128600,2014,6,4
5568,2014-06-27,Product_1286,11,16818.18181818182,185000,2014,6,5
5569,2014-06-30,Product_1286,8,10937.5,87500,2014,6,1
5570,2014-07-01,Product_1286,3,4000.0,12000,2014,7,2
5571,2014-07-02,Product_1286,6,21083.333333333332,126500,2014,7,3
5572,2014-07-03,Product_1286,9,15211.111111111111,136900,2014,7,4
5573,2014-07-04,Product_1286,4,7000.0,28000,2014,7,5
5574,2014-07-07,Product_1286,10,5560.0,55600,2014,7,1
5575,2014-07-08,Product_1286,6,10016.666666666666,60100,2014,7,2
5576,2014-07-09,Product_1286,6,8133.333333333333,48800,2014,7,3
5577,2014-07-10,Product_1286,8,3262.5,26100,2014,7,4
5578,2014-07-11,Product_1286,9,9122.222222222223,82100,2014,7,5
5579,2014-07-14,Product_1286,5,6320.0,31600,2014,7,1
5580,2014-07-15,Product_1286,4,5625.0,22500,2014,7,2
5581,2014-07-16,Product_1286,9,13777.777777777777,124000,2014,7,3
5582,2014-07-17,Product_1286,9,18266.666666666668,164400,2014,7,4
5583,2014-07-18,Product_1286,6,10900.0,65400,2014,7,5
5584,2014-07-22,Product_1286,12,9766.666666666666,117200,2014,7,2
5585,2014-07-23,Product_1286,7,12685.714285714286,88800,2014,7,3
5586,2014-07-24,Product_1286,10,3920.0,39200,2014,7,4
5587,2014-07-25,Product_1286,6,9583.333333333334,57500,2014,7,5
5588,2014-07-28,Product_1286,11,9409.09090909091,103500,2014,7,1
5589,2014-07-29,Product_1286,7,8285.714285714286,58000,2014,7,2
5590,2014-07-30,Product_1286,10,18300.0,183000,2014,7,3
5591,2014-07-31,Product_1286,6,14016.666666666666,84100,2014,7,4
5592,2014-08-01,Product_1286,9,5822.222222222223,52400,2014,8,5
5593,2014-08-04,Product_1286,9,5888.888888888889,53000,2014,8,1
5594,2014-08-05,Product_1286,12,15191.666666666666,182300,2014,8,2
5595,2014-08-06,Product_1286,9,11933.333333333334,107400,2014,8,3
5596,2014-08-07,Product_1286,7,8728.57142857143,61100,2014,8,4
5597,2014-08-08,Product_1286,6,8500.0,51000,2014,8,5
5598,2014-08-11,Product_1286,8,20037.5,160300,2014,8,1
5599,2014-08-12,Product_1286,2,6000.0,12000,2014,8,2
5600,2014-08-15,Product_1286,2,5050.0,10100,2014,8,5
5601,2014-08-18,Product_1286,4,3125.0,12500,2014,8,1
5602,2014-08-19,Product_1286,9,12166.666666666666,109500,2014,8,2
5603,2014-08-20,Product_1286,3,766.6666666666666,2300,2014,8,3
5604,2014-08-21,Product_1286,6,15166.666666666666,91000,2014,8,4
5605,2014-08-22,Product_1286,11,4909.090909090909,54000,2014,8,5
5606,2014-08-25,Product_1286,4,6000.0,24000,2014,8,1
5607,2014-08-26,Product_1286,7,3857.1428571428573,27000,2014,8,2
5608,2014-08-27,Product_1286,7,25000.0,175000,2014,8,3
5609,2014-08-28,Product_1286,6,7200.0,43200,2014,8,4
5610,2014-08-29,Product_1286,8,6250.0,50000,2014,8,5
5611,2014-09-01,Product_1286,2,5600.0,11200,2014,9,1
5612,2014-09-02,Product_1286,6,14166.666666666666,85000,2014,9,2
5613,2014-09-03,Product_1286,8,15062.5,120500,2014,9,3
5614,2014-09-04,Product_1286,5,16180.0,80900,2014,9,4
5615,2014-09-05,Product_1286,4,17600.0,70400,2014,9,5
5616,2014-09-08,Product_1286,2,15250.0,30500,2014,9,1
5617,2014-09-09,Product_1286,10,20700.0,207000,2014,9,2
5618,2014-09-10,Product_1286,11,7490.909090909091,82400,2014,9,3
5619,2014-09-11,Product_1286,5,6700.0,33500,2014,9,4
5620,2014-09-12,Product_1286,5,16000.0,80000,2014,9,5
5621,2014-09-16,Product_1286,11,8909.09090909091,98000,2014,9,2
5622,2014-09-17,Product_1286,6,11666.666666666666,70000,2014,9,3
5623,2014-09-18,Product_1286,10,4980.0,49800,2014,9,4
5624,2014-09-19,Product_1286,15,11373.333333333334,170600,2014,9,5
5625,2014-09-22,Product_1286,13,12353.846153846154,160600,2014,9,1
5626,2014-09-24,Product_1286,12,6033.333333333333,72400,2014,9,3
5627,2014-09-25,Product_1286,12,8183.333333333333,98200,2014,9,4
5628,2014-09-26,Product_1286,12,2833.3333333333335,34000,2014,9,5
5629,2014-09-29,Product_1286,6,23400.0,140400,2014,9,1
5630,2014-09-30,Product_1286,10,8960.0,89600,2014,9,2
5631,2014-10-01,Product_1286,4,2250.0,9000,2014,10,3
5632,2014-10-02,Product_1286,10,18380.0,183800,2014,10,4
5633,2014-10-03,Product_1286,8,27750.0,222000,2014,10,5
5634,2014-10-06,Product_1286,8,4812.5,38500,2014,10,1
